2023-10-26 15:56:19-log: Cannot access game frame or container.
2023-10-26 15:56:19-debug: asset-db:require-engine-code (2112ms)
2023-10-26 15:56:20-log: Cocos Creator v3.8.0
2023-10-26 15:56:20-debug: [Assets Memory track]: asset-db-plugin-register: programming start:88.70MB, end 93.98MB, increase: 5.29MB
2023-10-26 15:56:20-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:87.84MB, end 91.55MB, increase: 3.71MB
2023-10-26 15:56:20-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:18.68MB, end 87.84MB, increase: 69.15MB
2023-10-26 15:56:20-debug: asset-db:worker-init: initPlugin (586ms)
2023-10-26 15:56:20-debug: [Assets Memory track]: asset-db:worker-init start:18.68MB, end 91.60MB, increase: 72.92MB
2023-10-26 15:56:20-debug: Run asset db hook programming:beforePreStart ...
2023-10-26 15:56:21-debug: %cImport%c: /Applications/Cocos/Creator/3.8.0/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/chunks background: #aaff85; color: #000; color: #000;
2023-10-26 15:59:52-debug: [[Executor]] Module "pack:///chunks/14/1433e5a6ee14ee3ede263beb70e4e6eb0415614a.js" loaded.
2023-10-26 15:59:52-debug: /Users/yuanzimin/Downloads/cocos-example-ball-master/temp/programming/packer-driver/targets/editor/chunks/8a/8a899664ddf702f6503c4da92830d08e7596a7a8.js resolved to /Users/yuanzimin/Downloads/cocos-example-ball-master/temp/programming/packer-driver/targets/editor/chunks/8a/8a899664ddf702f6503c4da92830d08e7596a7a8.js is not in module cache!
2023-10-26 15:59:52-debug: [[Executor]] Register CameraCtrl
2023-10-26 15:59:52-debug: [[Executor]] Module "pack:///chunks/8a/8a899664ddf702f6503c4da92830d08e7596a7a8.js" loaded.
2023-10-26 15:59:52-debug: /Users/yuanzimin/Downloads/cocos-example-ball-master/temp/programming/packer-driver/targets/editor/chunks/f7/f7b62923c29882669e0a7da56cff3ecb1187545c.js resolved to /Users/yuanzimin/Downloads/cocos-example-ball-master/temp/programming/packer-driver/targets/editor/chunks/f7/f7b62923c29882669e0a7da56cff3ecb1187545c.js is not in module cache!
2023-10-26 15:59:52-debug: /Users/yuanzimin/Downloads/cocos-example-ball-master/temp/programming/packer-driver/targets/editor/chunks/85/85f65e972f9aa8e069c0085d168d4e695a8ea9d9.js resolved to /Users/yuanzimin/Downloads/cocos-example-ball-master/temp/programming/packer-driver/targets/editor/chunks/85/85f65e972f9aa8e069c0085d168d4e695a8ea9d9.js is not in module cache!
2023-10-26 15:59:52-debug: [[Executor]] Module "pack:///chunks/f7/f7b62923c29882669e0a7da56cff3ecb1187545c.js" loaded.
2023-10-26 15:59:52-debug: [[Executor]] Module "pack:///chunks/85/85f65e972f9aa8e069c0085d168d4e695a8ea9d9.js" loaded.
2023-10-26 15:59:52-debug: [[Executor]] Register Game
2023-10-26 15:59:52-debug: [[Executor]] Register UIManager
2023-10-26 15:59:52-debug: /Users/yuanzimin/Downloads/cocos-example-ball-master/temp/programming/packer-driver/targets/editor/chunks/f2/f2ac46986cb96d259d196ede1864d723326ee880.js resolved to /Users/yuanzimin/Downloads/cocos-example-ball-master/temp/programming/packer-driver/targets/editor/chunks/f2/f2ac46986cb96d259d196ede1864d723326ee880.js is not in module cache!
2023-10-26 15:59:52-debug: /Users/yuanzimin/Downloads/cocos-example-ball-master/temp/programming/packer-driver/targets/editor/chunks/ba/ba96fc49a52945f1d3fed7ccdb298f896b4e9b03.js resolved to /Users/yuanzimin/Downloads/cocos-example-ball-master/temp/programming/packer-driver/targets/editor/chunks/ba/ba96fc49a52945f1d3fed7ccdb298f896b4e9b03.js is not in module cache!
2023-10-26 15:59:52-debug: /Users/yuanzimin/Downloads/cocos-example-ball-master/temp/programming/packer-driver/targets/editor/chunks/85/8545b9934dafa15e3bf663501b41af12a424ccd1.js resolved to /Users/yuanzimin/Downloads/cocos-example-ball-master/temp/programming/packer-driver/targets/editor/chunks/85/8545b9934dafa15e3bf663501b41af12a424ccd1.js is not in module cache!
2023-10-26 15:59:52-debug: [[Executor]] Register UpdateValueLabel
2023-10-26 15:59:52-debug: [[Executor]] Module "pack:///chunks/ba/ba96fc49a52945f1d3fed7ccdb298f896b4e9b03.js" loaded.
2023-10-26 15:59:52-warn: 'WidgetComponent' is deprecated since v1.2.0, please use 'Widget' instead.
2023-10-26 15:59:52-debug: [[Executor]] Register Revive
2023-10-26 15:59:52-debug: [[Executor]] Module "pack:///chunks/85/8545b9934dafa15e3bf663501b41af12a424ccd1.js" loaded.
2023-10-26 15:59:52-debug: [[Executor]] Register PageResult
2023-10-26 15:59:52-debug: [[Executor]] Module "pack:///chunks/f2/f2ac46986cb96d259d196ede1864d723326ee880.js" loaded.
2023-10-26 15:59:52-debug: /Users/yuanzimin/Downloads/cocos-example-ball-master/temp/programming/packer-driver/targets/editor/chunks/8e/8ee196766b07a71f1b12c4accd6d8b1437a28fda.js resolved to /Users/yuanzimin/Downloads/cocos-example-ball-master/temp/programming/packer-driver/targets/editor/chunks/8e/8ee196766b07a71f1b12c4accd6d8b1437a28fda.js is not in module cache!
2023-10-26 15:59:52-debug: // ---- build task 查询 Asset Bundle ----
2023-10-26 15:59:52-debug: 查询 Asset Bundle start0%
2023-10-26 15:59:52-debug: [[Executor]] Module "pack:///chunks/8e/8ee196766b07a71f1b12c4accd6d8b1437a28fda.js" loaded.
2023-10-26 15:59:52-debug: [[Executor]] Module "pack:///chunks/68/68dae8f28afcac858439ab8a6555829d6e2eeea0.js" loaded.
2023-10-26 15:59:52-debug: [[Executor]] Register PageStart
2023-10-26 15:59:52-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
2023-10-26 15:59:53-warn: Missing class: a8ea21AQ5VOi53ARZITf/lE
2023-10-26 15:59:53-warn: Missing class: 02dfdpeQrlBM7i/TNH9UPBo
2023-10-26 15:59:53-warn: Missing class: 02dfdpeQrlBM7i/TNH9UPBo
2023-10-26 15:59:53-warn: Missing class: 5cc91kN0I1FiY/o1w17jR3D
2023-10-26 15:59:53-error: Script "a8ea21AQ5VOi53ARZITf/lE" attached to "tips" is missing or invalid. Detailed information:Node path: "tips"Script UUID: "a8ea2d40-4395-4e8b-9dc0-4592137ff944"Class ID: "a8ea21AQ5VOi53ARZITf/lE"
2023-10-26 15:59:53-error: Script "02dfdpeQrlBM7i/TNH9UPBo" attached to "skip" is missing or invalid. Detailed information:Node path: "revive/btnRevive/skip"Script UUID: "02dfda5e-42b9-4133-b8bf-4cd1fd50f068"Class ID: "02dfdpeQrlBM7i/TNH9UPBo"
2023-10-26 15:59:53-error: Script "02dfdpeQrlBM7i/TNH9UPBo" attached to "btnRevive" is missing or invalid. Detailed information:Node path: "revive/btnRevive"Script UUID: "02dfda5e-42b9-4133-b8bf-4cd1fd50f068"Class ID: "02dfdpeQrlBM7i/TNH9UPBo"
2023-10-26 15:59:53-error: Script "5cc91kN0I1FiY/o1w17jR3D" attached to "revive" is missing or invalid. Detailed information:Node path: "revive"Script UUID: "5cc9190d-d08d-4589-8fe8-d70d7b8d1dc3"Class ID: "5cc91kN0I1FiY/o1w17jR3D"
2023-10-26 15:59:53-debug: [Build Memory track]: 查询 Asset Bundle start:267.64MB, end 263.41MB, increase: -4327.57KB
2023-10-26 15:59:53-debug: // ---- build task 查询 Asset Bundle ----
2023-10-26 15:59:53-debug: run build task 查询 Asset Bundle success in 213 ms √5%
2023-10-26 15:59:53-debug: // ---- build task 查询 Asset Bundle ---- (213ms)
2023-10-26 15:59:53-debug: 查询 Asset Bundle start5%
2023-10-26 15:59:53-warn: The Asset used by component "cc.PrefabLink" in scene "main" is missing. Detailed information:Node path: "planeBg01"Asset url: "db://assets/scene/main"Missing uuid: "80bf90f7-8567-4e82-8820-df7470d17e85@0d726"
2023-10-26 15:59:53-debug: // ---- build task 查询 Asset Bundle ---- (2ms)
2023-10-26 15:59:53-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-10-26 15:59:53-debug: run build task 查询 Asset Bundle success in 2 ms √10%
2023-10-26 15:59:53-debug: 整理部分构建选项内数据到 settings.json start10%
2023-10-26 15:59:53-debug: [Build Memory track]: 查询 Asset Bundle start:263.42MB, end 263.48MB, increase: 57.13KB
2023-10-26 15:59:53-debug: run build task 整理部分构建选项内数据到 settings.json success in 1 ms √12%
2023-10-26 15:59:53-debug: 填充脚本数据到 settings.json start12%
2023-10-26 15:59:53-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:263.48MB, end 263.52MB, increase: 34.42KB
2023-10-26 15:59:53-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-10-26 15:59:53-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (1ms)
2023-10-26 15:59:53-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2023-10-26 15:59:53-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-10-26 15:59:53-debug: run build task 填充脚本数据到 settings.json success in 1 ms √13%
2023-10-26 15:59:53-debug: [Build Memory track]: 填充脚本数据到 settings.json start:263.53MB, end 263.54MB, increase: 12.54KB
2023-10-26 15:59:53-debug: 整理部分构建选项内数据到 settings.json start13%
2023-10-26 15:59:53-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (16ms)
2023-10-26 15:59:53-debug: run build task 整理部分构建选项内数据到 settings.json success in 16 ms √15%
2023-10-26 15:59:53-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:263.55MB, end 263.61MB, increase: 61.95KB
2023-10-26 16:00:08-debug: refresh db internal success
2023-10-26 16:00:08-debug: refresh db assets success
2023-10-26 16:00:08-debug: Run asset db hook engine-extends:afterRefresh ...
2023-10-26 16:00:08-debug: Run asset db hook engine-extends:afterRefresh success!
2023-10-26 16:00:08-debug: asset-db:refresh-all-database (62ms)
2023-10-26 16:00:08-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-10-26 16:00:08-debug: asset-db:worker-effect-data-processing (1ms)
2023-10-26 16:00:31-debug: refresh db internal success
2023-10-26 16:00:31-debug: refresh db assets success
2023-10-26 16:00:31-debug: Run asset db hook engine-extends:afterRefresh ...
2023-10-26 16:00:31-debug: Run asset db hook engine-extends:afterRefresh success!
2023-10-26 16:00:31-debug: asset-db:refresh-all-database (118ms)
2023-10-26 16:00:31-debug: asset-db:worker-effect-data-processing (1ms)
2023-10-26 16:00:31-debug: asset-db-hook-engine-extends-afterRefresh (3ms)
2023-10-26 16:00:35-debug: Start record console... {file(/Users/yuanzimin/Downloads/cocos-example-ball-master/temp/builder/log/wechatgame10-26-2023 16-00.log)}
2023-10-26 16:00:35-debug: =================================== build Task (wechatgame) Start ================================
2023-10-26 16:00:35-debug: Start build task, options:{"name":"ball-client","server":"","platform":"wechatgame","buildPath":"project://build","debug":true,"md5Cache":false,"skipCompressTexture":false,"sourceMaps":false,"polyfills":{"asyncFunctions":false},"experimentalEraseModules":true,"startSceneAssetBundle":false,"bundleConfigs":[],"useBuiltinServer":false,"mainBundleIsRemote":false,"mainBundleCompressionType":"merge_dep","useSplashScreen":true,"bundleCommonChunk":false,"packAutoAtlas":true,"startScene":"42ecfffa-0786-408f-a8d4-5fc9353e5ba9","outputName":"wechatgame","taskName":"wechatgame","scenes":[{"url":"db://assets/scene/main.scene","uuid":"42ecfffa-0786-408f-a8d4-5fc9353e5ba9"}],"packages":{"engine":{"cleanupImageCache":"inheritProjectSetting","__version__":"1.0.7"},"cocos-service":{"configID":"bd7995","services":[]},"wechatgame":{"orientation":"portrait","appid":"wx20afc706a711eefc","buildOpenDataContextTemplate":"","separateEngine":false,"highPerformanceMode":false,"enabelWebGL2":"off","wasm":"wasm","__version__":"1.0.4"}},"__version__":"1.3.6","buildMode":"normal","logDest":"project://temp/builder/log/wechatgame10-26-2023 16-00.log"}
2023-10-26 16:00:35-debug: Build with Cocos Creator 3.8.0
2023-10-26 16:00:35-debug: cocos-service:(onBeforeBuild) start...0%
2023-10-26 16:00:35-debug: // ---- build task cocos-service：onBeforeBuild ----
2023-10-26 16:00:36-debug: // ---- build task cocos-service：onBeforeBuild ---- (737ms)
2023-10-26 16:00:36-debug: // ---- build task scene：onBeforeBuild ----
2023-10-26 16:00:36-debug: cocos-service:(onBeforeBuild) in 737 ms ✓2%
2023-10-26 16:00:36-debug: scene:(onBeforeBuild) start...2%
2023-10-26 16:00:36-debug: // ---- build task scene：onBeforeBuild ---- (16ms)
2023-10-26 16:00:36-debug: scene:(onBeforeBuild) in 16 ms ✓4%
2023-10-26 16:00:36-debug: Start lock asset db...4%
2023-10-26 16:00:36-log: Asset DB is paused with build!
2023-10-26 16:00:36-debug: Query all assets info in project
2023-10-26 16:00:36-debug: init custom config: keepNodeUuid: false, useCache: true
2023-10-26 16:00:36-debug:   Number of other assets: 476
2023-10-26 16:00:36-debug: wechatgame:(onAfterInit) start...4%
2023-10-26 16:00:36-debug: // ---- build task wechatgame：onAfterInit ----
2023-10-26 16:00:36-debug:   Number of all scripts: 16
2023-10-26 16:00:36-debug:   Number of all scenes: 1
2023-10-26 16:00:36-debug: // ---- build task wechatgame：onAfterInit ---- (8ms)
2023-10-26 16:00:36-debug: // ---- build task cocos-service：onAfterInit ----
2023-10-26 16:00:36-debug: cocos-service:(onAfterInit) start...7%
2023-10-26 16:00:36-debug: wechatgame:(onAfterInit) in 8 ms ✓7%
2023-10-26 16:00:37-debug: // ---- build task cocos-service：onAfterInit ---- (719ms)
2023-10-26 16:00:37-debug: engine:(onAfterInit) start...9%
2023-10-26 16:00:37-debug: // ---- build task engine：onAfterInit ----
2023-10-26 16:00:37-debug: cocos-service:(onAfterInit) in 719 ms ✓9%
2023-10-26 16:00:37-debug: wechatgame:(onBeforeBundleInit) start...11%
2023-10-26 16:00:37-debug: // ---- build task wechatgame：onBeforeBundleInit ----
2023-10-26 16:00:37-debug: engine:(onAfterInit) in 12 ms ✓11%
2023-10-26 16:00:37-debug: // ---- build task engine：onAfterInit ---- (12ms)
2023-10-26 16:00:37-debug: // ---- build task wechatgame：onBeforeBundleInit ---- (10ms)
2023-10-26 16:00:37-debug: wechatgame:(onBeforeBundleInit) in 10 ms ✓11%
2023-10-26 16:00:37-debug: Init all bundles start...11%
2023-10-26 16:00:37-debug: Num of bundles: 3...11%
2023-10-26 16:00:37-debug: reload all scripts.
2023-10-26 16:00:37-debug: Incremental keys: 
2023-10-26 16:00:37-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-10-26 16:00:37-debug: Unregister DebugViewRuntimeControl
2023-10-26 16:00:37-debug: Unregister Ball
2023-10-26 16:00:37-debug: Unregister PoolManager
2023-10-26 16:00:37-debug: Unregister BoardManager
2023-10-26 16:00:37-debug: Unregister CameraCtrl
2023-10-26 16:00:37-debug: Unregister Board
2023-10-26 16:00:37-debug: Unregister UIManager
2023-10-26 16:00:37-debug: Unregister Game
2023-10-26 16:00:37-debug: Unregister UpdateValueLabel
2023-10-26 16:00:37-debug: Unregister Revive
2023-10-26 16:00:37-debug: Unregister PageResult
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-10-26 16:00:37-debug: Unregister PageStart
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/59/59f786e9e32f97d1d584ab6eb6adf2572717c5e8.js'
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/68/68dae8f28afcac858439ab8a6555829d6e2eeea0.js'
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/a1/a16df5c77eb21ddf135988d0aa25e5dea6d93b33.js'
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/84/84741ad843cea9a440c5d8c2d379669b6551400d.js'
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/6d/6d3492f1771c9fa9acd3f1c1c570a0a5509ef872.js'
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/b6/b6e2a685318431da5bbbd798c4bf3538219d2334.js'
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/77/775e5ef435288427426d3c36dff8fb97be4a2e74.js'
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/ac/acb80aa6966eb92047ac6d00ec23ca841224ba3d.js'
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/88/88ff8d6bb5685e445156f4955d6b4801fcef3456.js'
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/14/1433e5a6ee14ee3ede263beb70e4e6eb0415614a.js'
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/43/43e6e6e3425d21eb1a5c96e53ba38a49e421ac4b.js'
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/8a/8a899664ddf702f6503c4da92830d08e7596a7a8.js'
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/f7/f7b62923c29882669e0a7da56cff3ecb1187545c.js'
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/85/85f65e972f9aa8e069c0085d168d4e695a8ea9d9.js'
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/f2/f2ac46986cb96d259d196ede1864d723326ee880.js'
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/ba/ba96fc49a52945f1d3fed7ccdb298f896b4e9b03.js'
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/85/8545b9934dafa15e3bf663501b41af12a424ccd1.js'
2023-10-26 16:00:37-debug: Invalidating 'pack:///chunks/8e/8ee196766b07a71f1b12c4accd6d8b1437a28fda.js'
2023-10-26 16:00:37-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-10-26 16:00:37-debug: [[Executor]] Module "pack:///chunks/68/68dae8f28afcac858439ab8a6555829d6e2eeea0.js" loaded.
2023-10-26 16:00:37-debug: [[Executor]] Register DebugViewRuntimeControl
2023-10-26 16:00:37-debug: [[Executor]] Module "pack:///chunks/59/59f786e9e32f97d1d584ab6eb6adf2572717c5e8.js" loaded.
2023-10-26 16:00:37-warn: 'BaseNode' is deprecated since v3.7.0, please use 'Node' instead.
2023-10-26 16:00:37-debug: [[Executor]] Module "pack:///chunks/43/43e6e6e3425d21eb1a5c96e53ba38a49e421ac4b.js" loaded.
2023-10-26 16:00:37-debug: [[Executor]] Module "pack:///chunks/a1/a16df5c77eb21ddf135988d0aa25e5dea6d93b33.js" loaded.
2023-10-26 16:00:37-debug: [[Executor]] Register AudioManager
2023-10-26 16:00:37-debug: [[Executor]] Module "pack:///chunks/6d/6d3492f1771c9fa9acd3f1c1c570a0a5509ef872.js" loaded.
2023-10-26 16:00:37-debug: [[Executor]] Module "pack:///chunks/84/84741ad843cea9a440c5d8c2d379669b6551400d.js" loaded.
2023-10-26 16:00:37-debug: [[Executor]] Module "pack:///chunks/77/775e5ef435288427426d3c36dff8fb97be4a2e74.js" loaded.
2023-10-26 16:00:37-debug: [[Executor]] Register PoolManager
2023-10-26 16:00:37-debug: [[Executor]] Module "pack:///chunks/ac/acb80aa6966eb92047ac6d00ec23ca841224ba3d.js" loaded.
2023-10-26 16:00:37-debug: [[Executor]] Register Ball
2023-10-26 16:00:37-debug: [[Executor]] Module "pack:///chunks/b6/b6e2a685318431da5bbbd798c4bf3538219d2334.js" loaded.
2023-10-26 16:00:37-debug: [[Executor]] Register BoardManager
2023-10-26 16:00:37-debug: [[Executor]] Module "pack:///chunks/88/88ff8d6bb5685e445156f4955d6b4801fcef3456.js" loaded.
2023-10-26 16:00:37-debug: [[Executor]] Register Board
2023-10-26 16:00:37-debug: [[Executor]] Module "pack:///chunks/14/1433e5a6ee14ee3ede263beb70e4e6eb0415614a.js" loaded.
2023-10-26 16:00:37-debug: [[Executor]] Register CameraCtrl
2023-10-26 16:00:37-debug: [[Executor]] Module "pack:///chunks/8a/8a899664ddf702f6503c4da92830d08e7596a7a8.js" loaded.
2023-10-26 16:00:37-debug: [[Executor]] Register UIManager
2023-10-26 16:00:37-debug: [[Executor]] Module "pack:///chunks/85/85f65e972f9aa8e069c0085d168d4e695a8ea9d9.js" loaded.
2023-10-26 16:00:37-debug: [[Executor]] Register Game
2023-10-26 16:00:37-debug: [[Executor]] Module "pack:///chunks/f7/f7b62923c29882669e0a7da56cff3ecb1187545c.js" loaded.
